imgName,subId,response,rt,nClicks,gender,income,education,congruency,valueDiff,saliencyLocation,correctness
img_9,5f204b5558c81f30e9860972,Left,0,0,Female,5000,Bachelor's Degree,0,4,0,
img_9,5b910e2aa067840001b100af,Left,5.605,1,Male,40000,Associate's Degree,0,4,0,1
img_9,5da5a0f915b62c00141f609a,Left,1.073,1,Female,150000,High School Diploma or equivalent,0,4,0,1
img_9,5ad2d9fafb109b0001a32749,Left,3.463,3,Female,40000,Associate's Degree,0,4,0,1
img_9,5f1e174460bf5d7ad7a63b8e,Left,0.457,1,Male,NaN,High School Diploma or equivalent,0,4,0,1
img_9,5d62f080d556f20001807aa2,Left,0,0,Male,35000,Master's Degree,0,4,0,
img_9,5f0f39b34102af025bd36ea5,Left,10.081,15,Male,150000,Master's Degree,0,4,0,1
img_9,5ee24dabbd4b2a3393438be3,Right,2.505,1,Male,30000,High School Diploma or equivalent,0,4,0,0
img_9,5ecfdd84dc64e1061b97e321,Left,3.579,2,Male,30000,High School Diploma or equivalent,0,4,0,1
img_9,5f033543945c554f816f6ad7,Left,2.7,1,Female,75000,Bachelor's Degree,0,4,0,1
img_9,5b69032cecb6340001b0cc05,Left,2.699,1,Male,5300,Bachelor's Degree,0,4,0,1
img_9,5eb71d89ed8104645e640ad7,Left,1.171,1,Female,20000,High School Diploma or equivalent,0,4,0,1
img_9,5f136401b1f46a36f39a8c72,Left,3.515,2,Female,3087,High School Diploma or equivalent,0,4,0,1
img_9,5739ae9d12d1d8000735d6bb,Left,1.145,1,Female,12000,High School Diploma or equivalent,0,4,0,1
img_9,5c5403d7114ab80001e4bfe7,Left,2.756,1,Male,110000,Bachelor's Degree,0,4,0,1
img_9,5d510a7e8c23ee000140b64a,Left,0.926,1,Male,30000,Bachelor's Degree,0,4,0,1
img_9,5e9bd025eb6b380e1d66d04c,Left,5.825,1,Male,19000,Bachelor's Degree,0,4,0,1
img_9,5c9e3d5553de260014ce7f98,Left,3.602,1,Male,30000,Bachelor's Degree,0,4,0,1
img_9,5c6e01f1a8f71b0001c1ed34,Left,4.821,1,Male,35000,Bachelor's Degree,0,4,0,1
img_9,5efd440689469118b2540378,Left,1.913,2,Female,NaN,High School Diploma or equivalent,0,4,0,1
img_9,5df1a3387caa1e0c69dca179,Left,0.09,1,Male,12000,High School Diploma or equivalent,0,4,0,1
img_9,5ea6d737a09cad065e46bc83,Left,2.414,1,Male,50000,High School Diploma or equivalent,0,4,0,1
img_9,5c120a94e32f860001657bd1,Left,2.471,1,Male,130000,High School Diploma or equivalent,0,4,0,1
img_9,5de5157820c5aa09b7a53b89,Left,1.058,1,Male,10000,High School Diploma or equivalent,0,4,0,1
img_9,5c041a0ce0483e0001f21370,Left,0.284,1,Female,250000,Master's Degree,0,4,0,1
img_9,5e8cb59cf38a3b057a543c1e,Left,2.733,1,Male,70000,Master's Degree,0,4,0,1
img_9,5ec85e9240ce74335fcd7b64,Left,4.007,1,Male,67000,Bachelor's Degree,0,4,0,1
img_9,5b689fa3cda8590001db3c99,Left,0,0,Female,25000,Bachelor's Degree,0,4,0,
img_9,5d474ed70f79810001c36084,Left,0,0,Male,14000,High School Diploma or equivalent,0,4,0,
img_9,5c7a8e2cc872f3001446f7b3,Left,0.808,1,Female,65000,Master's Degree,0,4,0,1
img_9,5e5e06a0394d0811996bd24a,Left,3.283,2,Female,5000,High School Diploma or equivalent,0,4,0,1
img_9,5ef1f70124605d063a917fcb,Left,0,0,Female,150000,Bachelor's Degree,0,4,0,
img_9,5ecb01cced3da428165efe9c,Left,3.756,2,Female,30000,Bachelor's Degree,0,4,0,1
img_9,5d293924af9e43001b1e4e22,Left,1.942,1,Male,50000,High School Diploma or equivalent,0,4,0,1
img_9,5ea664529b1fb66807ced077,Left,0.487,1,Male,15000,High School Diploma or equivalent,0,4,0,1
img_9,5bf50a11499f2f0001d98ddf,Left,4.157,1,Male,20000,High School Diploma or equivalent,0,4,0,1
img_9,5f1ca7a85e7391107f8d7562,Left,1.354,1,Female,229521.06,High School Diploma or equivalent,0,4,0,1
img_9,5bcd2885ac406f000177d6b0,Left,2.206,1,Male,10000,High School Diploma or equivalent,0,4,0,1
img_9,5c5a060fcb75f20001e60f78,Left,0.992,1,Male,70000,High School Diploma or equivalent,0,4,0,1
img_9,5d547cb99b7c4e0016886fdb,Left,1.593,1,Female,22000,Bachelor's Degree,0,4,0,1
img_9,5f1c56ae47b7400908bae9c9,Left,1.298,1,Male,30000,High School Diploma or equivalent,0,4,0,1
img_9,5f08dd79938b1e15c0bd56a6,Left,3.236,2,Female,NaN,High School Diploma or equivalent,0,4,0,1
img_9,5c62fbd932207f00016bd19e,Left,3.259,2,Female,80000,Bachelor's Degree,0,4,0,1
img_9,5bd8d12abeca730001cf1926,Left,2.045,1,Male,15000,Bachelor's Degree,0,4,0,1
img_9,5ecd4b6b8ebded08f71361b1,Left,2.02,1,Female,1000,High School Diploma or equivalent,0,4,0,1
img_9,5efc96a12da8b4056d00cd93,Left,1.673,1,Male,55000,High School Diploma or equivalent,0,4,0,1
img_9,5e1d4ad0aedc2c0cd69a1278,Left,4.518,2,Male,0,Master's Degree,0,4,0,1
img_9,5c5c65ccf808d600015155ea,Left,1.317,1,Female,50000,Bachelor's Degree,0,4,0,1
img_9,5e9ce99a8035dd1cf6b23aa7,Left,0,0,Male,30000,High School Diploma or equivalent,0,4,0,
img_9,5df949909195c66d579887f4,Left,2.569,1,Male,15000,High School Diploma or equivalent,0,4,0,1
img_9,5e2df47e1996e2000a1da03f,Left,0.251,1,Male,90000,Master's Degree,0,4,0,1
img_9,5e721cdce963f7000d4d26a4,Left,2.623,2,Male,25000,Bachelor's Degree,0,4,0,1
img_9,5d40706844220d00191363da,Left,3.183,1,Female,50000,High School Diploma or equivalent,0,4,0,1
img_9,5e62d0f9ffed3206751eb55c,Left,2.379,1,Male,30000,Bachelor's Degree,0,4,0,1
img_9,5d4ca0c0112f830016026942,Left,3.332,1,Female,0,Bachelor's Degree,0,4,0,1
img_9,5d9e6e24348a610012ad4292,Left,3.834,2,Female,40000,High School Diploma or equivalent,0,4,0,1
img_9,5bf0bf413c1b1c0001ce9336,Left,3.378,1,Female,19000,Master's Degree,0,4,0,1
img_9,5e99dadcb9ea5b047f30a2c2,Left,2.731,1,Male,10000,Bachelor's Degree,0,4,0,1
img_9,5ea97c487b2a16069184abcc,Left,0,0,Female,40000,Bachelor's Degree,0,4,0,
img_9,5d54043a7f6fa40001b13299,,0,0,Female,35000,Master's Degree,0,4,0,
img_9,5f0f58b82ab2910f275ed21e,Left,0,0,Male,44480,High School Diploma or equivalent,0,4,0,
img_9,5ec45b4b30b4c334ecb6cf6b,Left,0,0,Female,0,Bachelor's Degree,0,4,0,
img_9,5c5d6b55b7ce2100011fa04e,Left,0,0,Male,NaN,High School Diploma or equivalent,0,4,0,
img_10,5d4556c5d1f123001716bae3,Left,1.957,1,Male,3000,High School Diploma or equivalent,1,1.4,1,1
img_10,5dcb016991c2ba7e029b6545,Left,0,0,Female,20000,High School Diploma or equivalent,1,1.4,1,
img_10,5e9886c0cb28b607b3e7f42f,Left,0.654,1,Male,200000,Associate's Degree,1,1.4,1,1
img_10,5e6ff43e18d1a809cd0b836a,Left,2.548,1,Male,30000,Bachelor's Degree,1,1.4,1,1
img_10,5cf23dc994df330018876744,Left,1.815,1,Female,70000,Master's Degree,1,1.4,1,1
img_10,579540d016a091000112cdf5,Left,5.295,1,Male,59000,Bachelor's Degree,1,1.4,1,1
img_10,5eea4d6485ba010cd59c2107,Left,0,0,Male,400000,Bachelor's Degree,1,1.4,1,
img_10,5d92b4debda22b00179a2edf,Left,1.377,1,Male,40000,Bachelor's Degree,1,1.4,1,1
img_10,5ede038270fe0e000ab7ae54,Left,1.527,1,Male,30000,Associate's Degree,1,1.4,1,1
img_10,5a910c8a6475f900019f8cbc,Left,9.114,1,Male,300000,Bachelor's Degree,1,1.4,1,1
img_10,5ce998fda20e6000170c5ce8,Left,1.046,1,Female,50000,High School Diploma or equivalent,1,1.4,1,1
img_10,5e8222aec6db759394a891f4,Left,1.865,1,Female,10000,Master's Degree,1,1.4,1,1
img_10,59d7a9a250f88f000161eb07,Left,1.782,1,Male,20000,Master's Degree,1,1.4,1,1
img_10,5f204b5558c81f30e9860972,Left,1.22,1,Female,5000,Bachelor's Degree,1,1.4,1,1
img_10,5b910e2aa067840001b100af,Left,0,0,Male,40000,Associate's Degree,1,1.4,1,
img_10,5da5a0f915b62c00141f609a,,0,0,Female,150000,High School Diploma or equivalent,1,1.4,1,
img_10,5ad2d9fafb109b0001a32749,Left,5.483,2,Female,40000,Associate's Degree,1,1.4,1,1
img_10,5f1e174460bf5d7ad7a63b8e,Right,6.482,3,Male,NaN,High School Diploma or equivalent,1,1.4,1,0
img_10,5d62f080d556f20001807aa2,Left,2.877,1,Male,35000,Master's Degree,1,1.4,1,1
img_10,5f0f39b34102af025bd36ea5,Left,5.016,4,Male,150000,Master's Degree,1,1.4,1,1
img_10,5ee24dabbd4b2a3393438be3,Right,5.247,2,Male,30000,High School Diploma or equivalent,1,1.4,1,0
img_10,5ecfdd84dc64e1061b97e321,Left,1.388,1,Male,30000,High School Diploma or equivalent,1,1.4,1,1
img_10,5f033543945c554f816f6ad7,Left,5.05,1,Female,75000,Bachelor's Degree,1,1.4,1,1
img_10,5b69032cecb6340001b0cc05,Right,6.084,2,Male,5300,Bachelor's Degree,1,1.4,1,0
img_10,5eb71d89ed8104645e640ad7,Right,3.803,1,Female,20000,High School Diploma or equivalent,1,1.4,1,0
img_10,5f136401b1f46a36f39a8c72,Left,8.928,1,Female,3087,High School Diploma or equivalent,1,1.4,1,1
img_10,5739ae9d12d1d8000735d6bb,Left,1.414,1,Female,12000,High School Diploma or equivalent,1,1.4,1,1
img_10,5c5403d7114ab80001e4bfe7,Left,4.155,1,Male,110000,Bachelor's Degree,1,1.4,1,1
img_10,5d510a7e8c23ee000140b64a,Left,4.216,2,Male,30000,Bachelor's Degree,1,1.4,1,1
img_10,5e9bd025eb6b380e1d66d04c,,0,0,Male,19000,Bachelor's Degree,1,1.4,1,
img_10,5c9e3d5553de260014ce7f98,Left,9.385,1,Male,30000,Bachelor's Degree,1,1.4,1,1
img_10,5c6e01f1a8f71b0001c1ed34,Right,8.035,2,Male,35000,Bachelor's Degree,1,1.4,1,0
img_10,5efd440689469118b2540378,Left,2.371,2,Female,NaN,High School Diploma or equivalent,1,1.4,1,1
img_10,5df1a3387caa1e0c69dca179,Left,7.625,1,Male,12000,High School Diploma or equivalent,1,1.4,1,1
img_10,5ea6d737a09cad065e46bc83,Left,1.86,1,Male,50000,High School Diploma or equivalent,1,1.4,1,1
img_10,5c120a94e32f860001657bd1,Left,7.432,2,Male,130000,High School Diploma or equivalent,1,1.4,1,1
img_10,5de5157820c5aa09b7a53b89,Left,0.842,1,Male,10000,High School Diploma or equivalent,1,1.4,1,1
img_10,5c041a0ce0483e0001f21370,Left,0,0,Female,250000,Master's Degree,1,1.4,1,
img_10,5e8cb59cf38a3b057a543c1e,Left,2.307,1,Male,70000,Master's Degree,1,1.4,1,1
img_10,5ec85e9240ce74335fcd7b64,Left,8.691,1,Male,67000,Bachelor's Degree,1,1.4,1,1
img_10,5b689fa3cda8590001db3c99,Left,1.899,1,Female,25000,Bachelor's Degree,1,1.4,1,1
img_10,5d474ed70f79810001c36084,Left,9.041,1,Male,14000,High School Diploma or equivalent,1,1.4,1,1
img_10,5c7a8e2cc872f3001446f7b3,Left,5.382,1,Female,65000,Master's Degree,1,1.4,1,1
img_10,5e5e06a0394d0811996bd24a,Right,8.244,1,Female,5000,High School Diploma or equivalent,1,1.4,1,0
img_10,5ef1f70124605d063a917fcb,Left,5.377,2,Female,150000,Bachelor's Degree,1,1.4,1,1
img_10,5ecb01cced3da428165efe9c,Left,5.588,4,Female,30000,Bachelor's Degree,1,1.4,1,1
img_10,5d293924af9e43001b1e4e22,Right,8.42,2,Male,50000,High School Diploma or equivalent,1,1.4,1,0
img_10,5ea664529b1fb66807ced077,Right,9.543,1,Male,15000,High School Diploma or equivalent,1,1.4,1,0
img_10,5bf50a11499f2f0001d98ddf,Left,3.011,1,Male,20000,High School Diploma or equivalent,1,1.4,1,1
img_10,5f1ca7a85e7391107f8d7562,Left,1.249,1,Female,229521.06,High School Diploma or equivalent,1,1.4,1,1
img_10,5bcd2885ac406f000177d6b0,Left,2.234,1,Male,10000,High School Diploma or equivalent,1,1.4,1,1
img_10,5c5a060fcb75f20001e60f78,Left,4.931,1,Male,70000,High School Diploma or equivalent,1,1.4,1,1
img_10,5d547cb99b7c4e0016886fdb,Left,3.699,1,Female,22000,Bachelor's Degree,1,1.4,1,1
img_10,5f1c56ae47b7400908bae9c9,Left,1.444,1,Male,30000,High School Diploma or equivalent,1,1.4,1,1
img_10,5f08dd79938b1e15c0bd56a6,Left,2.249,2,Female,NaN,High School Diploma or equivalent,1,1.4,1,1
img_10,5c62fbd932207f00016bd19e,Left,6.659,2,Female,80000,Bachelor's Degree,1,1.4,1,1
img_10,5bd8d12abeca730001cf1926,Right,2.072,2,Male,15000,Bachelor's Degree,1,1.4,1,0
img_10,5ecd4b6b8ebded08f71361b1,Left,2.398,1,Female,1000,High School Diploma or equivalent,1,1.4,1,1
img_10,5efc96a12da8b4056d00cd93,Left,2.171,2,Male,55000,High School Diploma or equivalent,1,1.4,1,1
img_10,5e1d4ad0aedc2c0cd69a1278,Left,7.28,3,Male,0,Master's Degree,1,1.4,1,1
img_10,5c5c65ccf808d600015155ea,Left,5.982,1,Female,50000,Bachelor's Degree,1,1.4,1,1
img_10,5e9ce99a8035dd1cf6b23aa7,Left,0,0,Male,30000,High School Diploma or equivalent,1,1.4,1,
img_10,5df949909195c66d579887f4,Left,8.357,2,Male,15000,High School Diploma or equivalent,1,1.4,1,1
img_10,5e2df47e1996e2000a1da03f,Left,0.941,1,Male,90000,Master's Degree,1,1.4,1,1
img_10,5e721cdce963f7000d4d26a4,Left,2.93,3,Male,25000,Bachelor's Degree,1,1.4,1,1
img_10,5d40706844220d00191363da,Left,2.674,1,Female,50000,High School Diploma or equivalent,1,1.4,1,1
img_10,5e62d0f9ffed3206751eb55c,Left,6.049,1,Male,30000,Bachelor's Degree,1,1.4,1,1
img_10,5d4ca0c0112f830016026942,Right,4.495,1,Female,0,Bachelor's Degree,1,1.4,1,0
img_10,5d9e6e24348a610012ad4292,Left,9.018,1,Female,40000,High School Diploma or equivalent,1,1.4,1,1
img_10,5bf0bf413c1b1c0001ce9336,,0,0,Female,19000,Master's Degree,1,1.4,1,
img_10,5e99dadcb9ea5b047f30a2c2,Left,6.744,1,Male,10000,Bachelor's Degree,1,1.4,1,1
img_10,5ea97c487b2a16069184abcc,Left,0,0,Female,40000,Bachelor's Degree,1,1.4,1,
img_10,5d54043a7f6fa40001b13299,Left,0,0,Female,35000,Master's Degree,1,1.4,1,
img_10,5f0f58b82ab2910f275ed21e,Left,0,0,Male,44480,High School Diploma or equivalent,1,1.4,1,
img_10,5ec45b4b30b4c334ecb6cf6b,Left,3.107,1,Female,0,Bachelor's Degree,1,1.4,1,1
img_10,5c5d6b55b7ce2100011fa04e,Left,0,0,Male,NaN,High School Diploma or equivalent,1,1.4,1,
flippedimg_53,5d4556c5d1f123001716bae3,Right,2.263,1,Male,3000,High School Diploma or equivalent,1,-0.8,0,1
flippedimg_53,5dcb016991c2ba7e029b6545,Right,1.013,1,Female,20000,High School Diploma or equivalent,1,-0.8,0,1
flippedimg_53,5e9886c0cb28b607b3e7f42f,Right,2.441,2,Male,200000,Associate's Degree,1,-0.8,0,1
flippedimg_53,5e6ff43e18d1a809cd0b836a,Right,1.023,1,Male,30000,Bachelor's Degree,1,-0.8,0,1
flippedimg_53,5cf23dc994df330018876744,Right,3.322,1,Female,70000,Master's Degree,1,-0.8,0,1
flippedimg_53,579540d016a091000112cdf5,Right,4.63,1,Male,59000,Bachelor's Degree,1,-0.8,0,1
flippedimg_53,5eea4d6485ba010cd59c2107,Right,1.342,1,Male,400000,Bachelor's Degree,1,-0.8,0,1
flippedimg_53,5d92b4debda22b00179a2edf,Right,5.371,1,Male,40000,Bachelor's Degree,1,-0.8,0,1
flippedimg_53,5ede038270fe0e000ab7ae54,Right,3.489,1,Male,30000,Associate's Degree,1,-0.8,0,1
flippedimg_53,5a910c8a6475f900019f8cbc,Right,8.809,1,Male,300000,Bachelor's Degree,1,-0.8,0,1
flippedimg_53,5ce998fda20e6000170c5ce8,Right,4.408,3,Female,50000,High School Diploma or equivalent,1,-0.8,0,1
flippedimg_53,5e8222aec6db759394a891f4,Right,4.797,1,Female,10000,Master's Degree,1,-0.8,0,1
flippedimg_53,59d7a9a250f88f000161eb07,Right,2.361,1,Male,20000,Master's Degree,1,-0.8,0,1
flippedimg_53,5f204b5558c81f30e9860972,Right,4.486,1,Female,5000,Bachelor's Degree,1,-0.8,0,1
flippedimg_53,5b910e2aa067840001b100af,Right,0.755,1,Male,40000,Associate's Degree,1,-0.8,0,1
flippedimg_53,5da5a0f915b62c00141f609a,Right,3.985,1,Female,150000,High School Diploma or equivalent,1,-0.8,0,1
flippedimg_53,5ad2d9fafb109b0001a32749,Right,6.351,3,Female,40000,Associate's Degree,1,-0.8,0,1
flippedimg_53,5f1e174460bf5d7ad7a63b8e,Right,2.182,2,Male,NaN,High School Diploma or equivalent,1,-0.8,0,1
flippedimg_53,5d62f080d556f20001807aa2,Right,0,0,Male,35000,Master's Degree,1,-0.8,0,
flippedimg_53,5f0f39b34102af025bd36ea5,Right,6.501,7,Male,150000,Master's Degree,1,-0.8,0,1
flippedimg_53,5ee24dabbd4b2a3393438be3,Right,6.91,2,Male,30000,High School Diploma or equivalent,1,-0.8,0,1
flippedimg_53,5ecfdd84dc64e1061b97e321,Right,3.222,1,Male,30000,High School Diploma or equivalent,1,-0.8,0,1
flippedimg_53,5f033543945c554f816f6ad7,Right,4.312,1,Female,75000,Bachelor's Degree,1,-0.8,0,1
flippedimg_53,5b69032cecb6340001b0cc05,Right,7.344,2,Male,5300,Bachelor's Degree,1,-0.8,0,1
flippedimg_53,5eb71d89ed8104645e640ad7,Right,2.296,1,Female,20000,High School Diploma or equivalent,1,-0.8,0,1
flippedimg_53,5f136401b1f46a36f39a8c72,Right,6.042,1,Female,3087,High School Diploma or equivalent,1,-0.8,0,1
flippedimg_53,5739ae9d12d1d8000735d6bb,Right,6.594,2,Female,12000,High School Diploma or equivalent,1,-0.8,0,1
flippedimg_53,5c5403d7114ab80001e4bfe7,Right,5.385,2,Male,110000,Bachelor's Degree,1,-0.8,0,1
flippedimg_53,5d510a7e8c23ee000140b64a,Right,2.939,3,Male,30000,Bachelor's Degree,1,-0.8,0,1
flippedimg_53,5e9bd025eb6b380e1d66d04c,Right,4.63,1,Male,19000,Bachelor's Degree,1,-0.8,0,1
flippedimg_53,5c9e3d5553de260014ce7f98,Right,7.55,1,Male,30000,Bachelor's Degree,1,-0.8,0,1
flippedimg_53,5c6e01f1a8f71b0001c1ed34,Right,4.299,1,Male,35000,Bachelor's Degree,1,-0.8,0,1
flippedimg_53,5efd440689469118b2540378,Right,3.149,3,Female,NaN,High School Diploma or equivalent,1,-0.8,0,1
flippedimg_53,5df1a3387caa1e0c69dca179,Left,8.776,1,Male,12000,High School Diploma or equivalent,1,-0.8,0,0
flippedimg_53,5ea6d737a09cad065e46bc83,Right,3.028,1,Male,50000,High School Diploma or equivalent,1,-0.8,0,1
flippedimg_53,5c120a94e32f860001657bd1,Right,2.812,1,Male,130000,High School Diploma or equivalent,1,-0.8,0,1
flippedimg_53,5de5157820c5aa09b7a53b89,Right,3.464,2,Male,10000,High School Diploma or equivalent,1,-0.8,0,1
flippedimg_53,5c041a0ce0483e0001f21370,Right,0,0,Female,250000,Master's Degree,1,-0.8,0,
flippedimg_53,5e8cb59cf38a3b057a543c1e,Right,8.767,1,Male,70000,Master's Degree,1,-0.8,0,1
flippedimg_53,5ec85e9240ce74335fcd7b64,Right,7.593,1,Male,67000,Bachelor's Degree,1,-0.8,0,1
flippedimg_53,5b689fa3cda8590001db3c99,Right,6.565,1,Female,25000,Bachelor's Degree,1,-0.8,0,1
flippedimg_53,5d474ed70f79810001c36084,Right,0.341,1,Male,14000,High School Diploma or equivalent,1,-0.8,0,1
flippedimg_53,5c7a8e2cc872f3001446f7b3,Right,1.782,1,Female,65000,Master's Degree,1,-0.8,0,1
flippedimg_53,5e5e06a0394d0811996bd24a,Right,7.932,1,Female,5000,High School Diploma or equivalent,1,-0.8,0,1
flippedimg_53,5ef1f70124605d063a917fcb,Right,0.66,1,Female,150000,Bachelor's Degree,1,-0.8,0,1
flippedimg_53,5ecb01cced3da428165efe9c,Right,3.517,1,Female,30000,Bachelor's Degree,1,-0.8,0,1
flippedimg_53,5d293924af9e43001b1e4e22,Right,1.679,1,Male,50000,High School Diploma or equivalent,1,-0.8,0,1
flippedimg_53,5ea664529b1fb66807ced077,Right,4.037,2,Male,15000,High School Diploma or equivalent,1,-0.8,0,1
flippedimg_53,5bf50a11499f2f0001d98ddf,Right,6.112,1,Male,20000,High School Diploma or equivalent,1,-0.8,0,1
flippedimg_53,5f1ca7a85e7391107f8d7562,Right,2.435,1,Female,229521.06,High School Diploma or equivalent,1,-0.8,0,1
flippedimg_53,5bcd2885ac406f000177d6b0,Right,2.471,1,Male,10000,High School Diploma or equivalent,1,-0.8,0,1
flippedimg_53,5c5a060fcb75f20001e60f78,Right,2.507,1,Male,70000,High School Diploma or equivalent,1,-0.8,0,1
flippedimg_53,5d547cb99b7c4e0016886fdb,Right,3.296,1,Female,22000,Bachelor's Degree,1,-0.8,0,1
flippedimg_53,5f1c56ae47b7400908bae9c9,Right,2.402,1,Male,30000,High School Diploma or equivalent,1,-0.8,0,1
flippedimg_53,5f08dd79938b1e15c0bd56a6,Right,6.729,4,Female,NaN,High School Diploma or equivalent,1,-0.8,0,1
flippedimg_53,5c62fbd932207f00016bd19e,Right,3.184,2,Female,80000,Bachelor's Degree,1,-0.8,0,1
flippedimg_53,5bd8d12abeca730001cf1926,Right,1.588,1,Male,15000,Bachelor's Degree,1,-0.8,0,1
flippedimg_53,5ecd4b6b8ebded08f71361b1,Right,3.997,1,Female,1000,High School Diploma or equivalent,1,-0.8,0,1
flippedimg_53,5efc96a12da8b4056d00cd93,Right,2.453,1,Male,55000,High School Diploma or equivalent,1,-0.8,0,1
flippedimg_53,5e1d4ad0aedc2c0cd69a1278,Right,4.025,2,Male,0,Master's Degree,1,-0.8,0,1
flippedimg_53,5c5c65ccf808d600015155ea,Right,6.538,1,Female,50000,Bachelor's Degree,1,-0.8,0,1
flippedimg_53,5e9ce99a8035dd1cf6b23aa7,Right,7.326,1,Male,30000,High School Diploma or equivalent,1,-0.8,0,1
flippedimg_53,5df949909195c66d579887f4,Right,8.246,3,Male,15000,High School Diploma or equivalent,1,-0.8,0,1
flippedimg_53,5e2df47e1996e2000a1da03f,Right,2.081,3,Male,90000,Master's Degree,1,-0.8,0,1
flippedimg_53,5e721cdce963f7000d4d26a4,Right,2.855,2,Male,25000,Bachelor's Degree,1,-0.8,0,1
flippedimg_53,5d40706844220d00191363da,Right,8.719,1,Female,50000,High School Diploma or equivalent,1,-0.8,0,1
flippedimg_53,5e62d0f9ffed3206751eb55c,Right,3.635,2,Male,30000,Bachelor's Degree,1,-0.8,0,1
flippedimg_53,5d4ca0c0112f830016026942,Right,4.709,1,Female,0,Bachelor's Degree,1,-0.8,0,1
flippedimg_53,5d9e6e24348a610012ad4292,Right,1.264,1,Female,40000,High School Diploma or equivalent,1,-0.8,0,1
flippedimg_53,5bf0bf413c1b1c0001ce9336,Right,7.642,1,Female,19000,Master's Degree,1,-0.8,0,1
flippedimg_53,5e99dadcb9ea5b047f30a2c2,Left,2.667,1,Male,10000,Bachelor's Degree,1,-0.8,0,0
flippedimg_53,5ea97c487b2a16069184abcc,Right,0.46,1,Female,40000,Bachelor's Degree,1,-0.8,0,1
flippedimg_53,5d54043a7f6fa40001b13299,Right,1.621,1,Female,35000,Master's Degree,1,-0.8,0,1
flippedimg_53,5f0f58b82ab2910f275ed21e,Right,3.741,1,Male,44480,High School Diploma or equivalent,1,-0.8,0,1
flippedimg_53,5ec45b4b30b4c334ecb6cf6b,Right,4.974,1,Female,0,Bachelor's Degree,1,-0.8,0,1
flippedimg_53,5c5d6b55b7ce2100011fa04e,Right,0,0,Male,NaN,High School Diploma or equivalent,1,-0.8,0,
img_53,5d4556c5d1f123001716bae3,Left,3.276,2,Male,3000,High School Diploma or equivalent,1,0.8,1,1
img_53,5dcb016991c2ba7e029b6545,Left,1.111,1,Female,20000,High School Diploma or equivalent,1,0.8,1,1
img_53,5e9886c0cb28b607b3e7f42f,Right,6.581,2,Male,200000,Associate's Degree,1,0.8,1,0
img_53,5e6ff43e18d1a809cd0b836a,Left,0,0,Male,30000,Bachelor's Degree,1,0.8,1,
img_53,5cf23dc994df330018876744,Left,2.107,1,Female,70000,Master's Degree,1,0.8,1,1
img_53,579540d016a091000112cdf5,Left,5.224,1,Male,59000,Bachelor's Degree,1,0.8,1,1
img_53,5eea4d6485ba010cd59c2107,Left,1.117,2,Male,400000,Bachelor's Degree,1,0.8,1,1
img_53,5d92b4debda22b00179a2edf,Left,1.97,1,Male,40000,Bachelor's Degree,1,0.8,1,1
img_53,5ede038270fe0e000ab7ae54,Left,1.903,1,Male,30000,Associate's Degree,1,0.8,1,1
img_53,5a910c8a6475f900019f8cbc,Left,7.674,1,Male,300000,Bachelor's Degree,1,0.8,1,1
img_53,5ce998fda20e6000170c5ce8,Left,2.733,1,Female,50000,High School Diploma or equivalent,1,0.8,1,1
img_53,5e8222aec6db759394a891f4,Left,3.39,1,Female,10000,Master's Degree,1,0.8,1,1
img_53,59d7a9a250f88f000161eb07,Right,6.611,2,Male,20000,Master's Degree,1,0.8,1,0
img_53,5f204b5558c81f30e9860972,Left,0,0,Female,5000,Bachelor's Degree,1,0.8,1,
img_53,5b910e2aa067840001b100af,Left,2.535,1,Male,40000,Associate's Degree,1,0.8,1,1
img_53,5da5a0f915b62c00141f609a,Left,6.008,1,Female,150000,High School Diploma or equivalent,1,0.8,1,1
img_53,5ad2d9fafb109b0001a32749,Left,4.061,2,Female,40000,Associate's Degree,1,0.8,1,1
img_53,5f1e174460bf5d7ad7a63b8e,Left,0.687,1,Male,NaN,High School Diploma or equivalent,1,0.8,1,1
img_53,5d62f080d556f20001807aa2,Left,3.353,1,Male,35000,Master's Degree,1,0.8,1,1
img_53,5f0f39b34102af025bd36ea5,,0,0,Male,150000,Master's Degree,1,0.8,1,
img_53,5ee24dabbd4b2a3393438be3,Left,2.206,1,Male,30000,High School Diploma or equivalent,1,0.8,1,1
img_53,5ecfdd84dc64e1061b97e321,Left,5.27,1,Male,30000,High School Diploma or equivalent,1,0.8,1,1
img_53,5f033543945c554f816f6ad7,Left,3.759,1,Female,75000,Bachelor's Degree,1,0.8,1,1
img_53,5b69032cecb6340001b0cc05,Left,5.75,1,Male,5300,Bachelor's Degree,1,0.8,1,1
img_53,5eb71d89ed8104645e640ad7,Left,0,0,Female,20000,High School Diploma or equivalent,1,0.8,1,
img_53,5f136401b1f46a36f39a8c72,Left,7.014,1,Female,3087,High School Diploma or equivalent,1,0.8,1,1
img_53,5739ae9d12d1d8000735d6bb,Left,2.057,1,Female,12000,High School Diploma or equivalent,1,0.8,1,1
img_53,5c5403d7114ab80001e4bfe7,Left,2.256,1,Male,110000,Bachelor's Degree,1,0.8,1,1
img_53,5d510a7e8c23ee000140b64a,Left,8.135,4,Male,30000,Bachelor's Degree,1,0.8,1,1
img_53,5e9bd025eb6b380e1d66d04c,Left,9.31,1,Male,19000,Bachelor's Degree,1,0.8,1,1
